id,exercise_name,video_link,video_explanation,expereince_level,target_muscle,primary_muscle,secondary_muscle,category,laterality,exercise_classification,inserted_at,equipment,standardized_name,standardized_primary_muscle,standardized_secondary_muscle,standardization_notes
7256,Ring Grip Full Planche Push Up,,,Legendary,Chest,Pectoralis Major,Triceps Brachii,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Gymnastic Rings,Full Planche Push-Up on Rings,Chest,Triceps,Increased instability from rings challenges control
7257,Bodyweight Two Finger Full Planche Push Up,https://youtu.be/CGeBvG5XP7U?si=nGM9dXX2v8dyqJA_,,Legendary,Chest,Pectoralis Major,Triceps Brachii,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Bodyweight,Two-Finger Full Planche Push-Up,Chest,Triceps,Extreme variation using only two fingers for support
7258,Ring Grip Straddle Planche Push Up,,,Legendary,Chest,Pectoralis Major,Triceps Brachii,Full Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Gymnastic Rings,Straddle Planche Push-Up on Rings,Chest,Triceps,Unstable surface increases demand on stabilizers
7259,Bodyweight Push Up to Alternating Kick Through,https://youtu.be/wcBXDGhqnBU,,Intermediate,Chest,Pectoralis Major,Rectus Abdominis,Upper Body,Unilateral,Animal Flow,2025-08-10 01:02:44.550093+00,Bodyweight,Push-Up to Alternating Leg Kick-Through,Chest,Abs,Dynamic core integration with push-up
7260,Bodyweight Standing Walkout Push Up,https://youtu.be/zR7oQp1Ucq8,,Intermediate,Chest,Pectoralis Major,Rectus Abdominis,Upper Body,Bilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Bodyweight,Standing Walkout to Push-Up,Chest,Abs,Mobility and strength exercise starting from standing
7261,Ring Pull Up,https://youtu.be/cLqkGqiva1M,,Intermediate,Back,Latissimus Dorsi,,Upper Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Gymnastic Rings,Pull-Up on Rings,Lats,,Unstable rings increase demand on stabilizing muscles
7262,Single Arm Plate Windmill,https://youtu.be/P-dqLz-r5po,,Advanced,Abdominals,Obliques,Rectus Abdominis,Core,Unilateral,Grinds,2025-08-10 01:02:44.550093+00,Weight Plate,Single-Arm Plate Windmill,Obliques,Abs,Anti-lateral flexion core exercise with weight plate
7263,Single Arm Plate Turkish Get Up,https://youtu.be/4_RrnWT847k,,Advanced,Abdominals,Obliques,Rectus Abdominis,Full Body,Unilateral,Grinds,2025-08-10 01:02:44.550093+00,Weight Plate,Single-Arm Plate Turkish Get-Up,Obliques,Abs,Full-body movement with overhead plate stability
7264,Bodyweight Pike Push Up,https://youtu.be/QIZ6RXq72ZI,https://youtu.be/2avz4xI25vQ,Intermediate,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Bodyweight,Pike Push-Up,Anterior Deltoids,Triceps,Shoulder-focused push-up with hips elevated
7265,Parallette Feet Elevated Pike Push Up,https://youtu.be/EqXFl_YxF8k,,Intermediate,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Parallette Bars,Feet-Elevated Pike Push-Up on Parallettes,Anterior Deltoids,Triceps,Increased difficulty from elevation and instability
7266,Barbell Sots Press,https://youtu.be/eJ9MLnNV6FY,https://youtu.be/TUTFBXqEgBs,Intermediate,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Bilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Barbell,Sots Press with Barbell,Anterior Deltoids,Triceps,Overhead press from front squat position
7267,Double Kettlebell Bottoms Up Snatch,https://youtu.be/jcC9NyGLGyg,,Advanced,Glutes,Gluteus Maximus,Anterior Deltoids,Full Body,Bilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Double Bottoms-Up Kettlebell Snatch,Glutes,Anterior Deltoids,Explosive hip hinge with enhanced grip and stability demands
7268,Alternating Single Arm Kettlebell Bottoms Up Snatch,,,Advanced,Glutes,Gluteus Maximus,Anterior Deltoids,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Alternating Single-Arm Bottoms-Up Kettlebell Snatch,Glutes,Anterior Deltoids,Unilateral snatch with alternating arms
7269,Alternating Single Arm Kettlebell Around the World High Catch,,https://youtu.be/FjXW-C3D5oQ,Intermediate,Abdominals,Rectus Abdominis,,Core,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Kettlebell,Alternating Kettlebell Around the World (High Catch),Abs,,Dynamic core exercise with overhead circular motion
7270,Alternating Single Arm Kettlebell Tall Kneeling Around the World High Catch,,,Intermediate,Abdominals,Rectus Abdominis,,Core,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Kettlebell,Tall Kneeling Alternating Kettlebell Around the World (High Catch),Abs,,Core stability exercise from tall kneeling position
7271,Single Arm Kettlebell Around the World,https://youtu.be/6AzrdFj3Qfc?si=52vAx7-XXfvkSz_l,https://youtu.be/91citDXgmoE,Novice,Abdominals,Rectus Abdominis,,Core,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Kettlebell,Kettlebell Around the World,Abs,,Circular overhead movement for core and coordination
7272,Single Arm Dumbbell Z Press,https://youtu.be/Ib-8BOyAgTQ,,Intermediate,Shoulders,Anterior Deltoids,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Dumbbell,Single-Arm Dumbbell Z Press,Anterior Deltoids,Triceps,Overhead press from seated position with legs straight
7273,Parallette Feet Elevated Push Up,https://youtu.be/JtBPG6VeJ9Q,,Intermediate,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Parallette Bars,Feet-Elevated Push-Up on Parallettes,Chest,Triceps,Increases load on upper body with instability
7274,Stability Ball Feet Elevated Diamond Push Up,https://youtu.be/-2fkjhJfcP8,,Intermediate,Triceps,Triceps Brachii,Pectoralis Major,Upper Body,Bilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Stability Ball,Diamond Push-Up with Feet on Stability Ball,Triceps,Chest,Triceps-focused push-up with core instability
7275,Bodyweight Tricep Extension,https://youtu.be/O8WGl4_aYTQ?si=eq7Ylf5fkEliBcxD,https://youtu.be/4UXZtR-rIoY?si=ggITiNWq8ljjXKSJ,Intermediate,Triceps,Triceps Brachii,,Upper Body,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Bodyweight,Bodyweight Triceps Extension,Triceps,,Likely refers to bodyweight dips or bench push-ups
7276,Alternating Single Arm Kettlebell Around the World,https://youtu.be/ekR7MDSWwEQ,,Novice,Abdominals,Rectus Abdominis,,Core,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Kettlebell,Alternating Kettlebell Around the World,Abs,,Dynamic core exercise with alternating arm motion
7277,Single Arm Kettlebell Tall Kneeling Around the World,https://youtu.be/9vZ0CU0dHcE,,Novice,Abdominals,Rectus Abdominis,,Core,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Kettlebell,Tall Kneeling Kettlebell Around the World,Abs,,Core stability drill from tall kneeling
7278,Alternating Single Arm Tall Kneeling Around the World,,,Novice,Abdominals,Rectus Abdominis,,Core,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Kettlebell,Tall Kneeling Alternating Kettlebell Around the World,Abs,,"""Same as above"
7279,Single Arm Kettlebell Waiter Clean,https://youtu.be/fLXYRpxW4FI?si=AjNKRKLLVjzA8Uow,https://youtu.be/F86s3FSXoPA,Advanced,Glutes,Gluteus Maximus,,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Single-Arm Kettlebell Waiter Clean,Glutes,,Clean variation with kettlebell held overhead like a waiter
7280,Alternating Single Arm Kettlebell Waiter Clean,https://youtu.be/eH7w5psLPpk?si=XnO0PygbF5fzKCsm,,Advanced,Glutes,Gluteus Maximus,,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Alternating Kettlebell Waiter Clean,Glutes,,Alternating version of waiter clean
7281,Double Kettlebell Waiter Clean,https://youtu.be/K8atAt0LaTU?si=9XbtgY4Ntm5G8h7v,,Advanced,Glutes,Gluteus Maximus,,Full Body,Bilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Double Kettlebell Waiter Clean,Glutes,,Simultaneous waiter clean with both arms
7282,Double Kettlebell Waiter Clean to Overhead Press,https://youtu.be/6yF_kl-76jw?si=rsxf0dRezcQc83ke,,Advanced,Glutes,Gluteus Maximus,,Full Body,Bilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Double Kettlebell Waiter Clean to Overhead Press,Glutes,,Clean followed by overhead press in waiter position
7283,Single Arm Kettlebell Tactical Waiter Clean,,,Advanced,Glutes,Gluteus Maximus,,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Single-Arm Kettlebell Tactical Waiter Clean,Glutes,,Variation with tactical positioning for functional training
7284,Double Kettlebell Waiter Clean to Alternating Overhead Press,https://youtu.be/0WjMjA_4SoE?si=J46etYGhA2sshEat,,Advanced,Glutes,Gluteus Maximus,Anterior Deltoids,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Double Kettlebell Waiter Clean to Alternating Overhead Press,Glutes,Anterior Deltoids,Clean followed by alternating press in waiter stance
7285,Single Arm Kettlebell Waiter Snatch,,,Advanced,Glutes,Gluteus Maximus,Anterior Deltoids,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Single-Arm Kettlebell Waiter Snatch,Glutes,Shoulders,Explosive full-body movement emphasizing hip drive and overhead stability
7286,Alternating Single Arm Kettlebell Waiter Snatch,,,Advanced,Glutes,Gluteus Maximus,Anterior Deltoids,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Alternating Kettlebell Waiter Snatch,Glutes,Shoulders,Same as waiter snatch but alternating arms
7287,Barbell Overhead Pistol Squat,,,Expert,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Lower Body,Unilateral,Balance,2025-08-10 01:02:44.550093+00,Barbell,Barbell Overhead Pistol Squat,Quads,Glutes,Single-leg squat with barbell locked overhead for balance and core engagement
7288,Barbell Seated Wrist Curl,https://youtu.be/k6F6ugHyTcA?si=XfnVnbcVgnDkbrFv,https://youtu.be/qMtmHwaCmYI,Intermediate,Forearms,Brachioradialis,,Upper Body,Bilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Barbell,Barbell Seated Wrist Curl,Forearms,,Isolation exercise for wrist flexors
7289,Single Arm Dumbbell Hollow Body Chest Press,https://youtu.be/D82M_YDEGJ8,,Intermediate,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Dumbbell,Single-Arm Dumbbell Chest Press (Hollow Body),Chest,Triceps,Unilateral chest press performed in hollow body position for core stability
7290,Single Arm Kettlebell Tactical Waiter Snatch,,,Advanced,Glutes,Gluteus Maximus,Anterior Deltoids,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Single-Arm Kettlebell Waiter Snatch,Glutes,Shoulders,Likely variation of waiter snatch; 'tactical' is marketing term
7291,Single Arm Barbell Overhead Knee Over Toe Split Squat,,,Expert,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Lower Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Barbell,Overhead Split Squat (Knee Over Toe),Quads,Glutes,Split squat with knee traveling past toes and barbell overhead
7292,Single Arm Barbell Knee Over Toe Split Squat Thruster,,,Expert,Shoulders,Anterior Deltoids,Quadriceps Femoris,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Barbell,Split Squat Thruster,Shoulders,Quads,"""Thruster combining split squat and press"
7293,Barbell Knee Over Toe Split Squat Thruster,,,Advanced,Shoulders,Anterior Deltoids,Quadriceps Femoris,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Barbell,Barbell Split Squat Thruster,Shoulders,Quads,Bilateral version of split squat thruster
7294,Double Kettlebell Waiter Snatch,,,Advanced,Glutes,Gluteus Maximus,Anterior Deltoids,Full Body,Bilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Double Kettlebell Waiter Snatch,Glutes,Shoulders,Simultaneous waiter snatch with both arms
7295,Double Kettlebell Waiter Clean to Thruster,https://youtu.be/PX80lILLVhw?si=vmOhrWhU-xCpO4kr,,Advanced,Shoulders,Anterior Deltoids,Quadriceps Femoris,Full Body,Bilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Double Kettlebell Clean and Thruster,Shoulders,Quads,Combines clean and thruster with waiter grip
7296,Kettlebell Start Stop Swing,https://youtu.be/cZSh_cYNXTw,https://youtu.be/37Dw9RQgh3U,Novice,Glutes,Gluteus Maximus,,Full Body,Bilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Kettlebell Swing (Start-Stop),Glutes,,Kettlebell swing with pauses to emphasize control
7297,Double Kettlebell Dead Clean,https://youtu.be/qdMDbLUg9_w?si=9t5V4loMJW5VI5mV,https://youtu.be/bET3BJkaYKQ,Intermediate,Glutes,Gluteus Maximus,Biceps Femoris,Full Body,Bilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Double Kettlebell Dead Clean,Glutes,Hamstrings,Clean from floor using double kettlebells
7298,Single Arm Barbell Bulgarian Split Squat Thruster,,,Expert,Shoulders,Anterior Deltoids,Quadriceps Femoris,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Barbell,Bulgarian Split Squat Thruster,Shoulders,Quads,Unilateral thruster with rear-foot elevated
7299,Single Arm Barbell Windmill,,,Expert,Abdominals,Obliques,Rectus Abdominis,Core,Unilateral,Grinds,2025-08-10 01:02:44.550093+00,Barbell,Single-Arm Barbell Windmill,Obliques,Abs,Lateral hip hinge targeting obliques
7300,Bodyweight Windmill,https://youtu.be/87I2gbRgtUI?si=4hUJ0N3X8wu8MMKC,,Novice,Abdominals,Obliques,Rectus Abdominis,Core,Unilateral,Grinds,2025-08-10 01:02:44.550093+00,Bodyweight,Bodyweight Windmill,Obliques,Abs,Same movement pattern without load
7301,Superband Isometric Split Squat Pallof Press,https://youtu.be/a4ctQ6GYixo?si=WP2e4CVK5KsFEluY,,Intermediate,Abdominals,Obliques,Rectus Abdominis,Full Body,Unilateral,Balance,2025-08-10 01:02:44.550093+00,Superband,Isometric Split Squat with Pallof Press,Obliques,Abs,Anti-rotation press combined with split squat stance
7302,Single Arm Barbell Turkish Get Up,https://youtu.be/VAFM8kbz8uA?si=UAPSMjiSnRLN3jl3,,Expert,Abdominals,Obliques,Rectus Abdominis,Full Body,Unilateral,Grinds,2025-08-10 01:02:44.550093+00,Barbell,Barbell Turkish Get-Up,Obliques,Abs,Full-body movement with barbell; core stabilization critical
7303,Bodyweight Plate Plyometric Push Up,https://youtu.be/jmzZ2wQdXao,https://youtu.be/zjEHDw569b0,Intermediate,Chest,Pectoralis Major,Triceps Brachii,Upper Body,Bilateral,Plyometric,2025-08-10 01:02:44.550093+00,Bodyweight,Plyometric Push-Up,Chest,Triceps,Explosive push-up; 'plate' likely refers to hand placement
7304,Single Arm Dumbbell Single Leg Contralateral Bent Over Row,https://youtu.be/KsEBTYuqemI,,Intermediate,Back,Latissimus Dorsi,Rhomboids,Upper Body,Contralateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Dumbbell,Single-Arm Dumbbell Bent-Over Row (Contralateral),Lats,Rhomboids,Row with opposite arm and leg raised for stability
7305,Double Dumbbell Single Leg Bent Over Row,https://youtu.be/LrbAy459jkg?si=UDFXUQgUuwN4hkBz,https://youtu.be/_ZEIwijWYUA,Intermediate,Back,Latissimus Dorsi,Rhomboids,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Dumbbell,Double Dumbbell Single-Leg Bent-Over Row,Lats,Rhomboids,Bent-over row on one leg with two dumbbells
7306,Single Arm Kettlebell Bottoms Up Thruster,https://youtu.be/lbnYFCHrjvk,,Intermediate,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Kettlebell,Single-Arm Kettlebell Bottoms-Up Thruster,Quads,Shoulders,Thruster with kettlebell in bottoms-up position for grip challenge
7307,Alternating Double Kettlebell Bottoms Up Thruster,,,Intermediate,Quadriceps,Quadriceps Femoris,Anterior Deltoids,Full Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Kettlebell,Alternating Double Kettlebell Bottoms-Up Thruster,Quads,Shoulders,Alternating version of bottoms-up thruster
7308,Single Arm Kettlebell Dead Clean,https://youtu.be/Lcm7DcXbm-U,https://youtu.be/9OBl-jEPWo4,Intermediate,Glutes,Gluteus Maximus,Biceps Femoris,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Single-Arm Kettlebell Dead Clean,Glutes,Hamstrings,Clean from floor to rack position
7309,Alternating Single Arm Kettlebell Dead Clean,https://youtu.be/FAtcUX6VxWo,,Intermediate,Glutes,Gluteus Maximus,Biceps Femoris,Full Body,Unilateral,Ballistics,2025-08-10 01:02:44.550093+00,Kettlebell,Alternating Kettlebell Dead Clean,Glutes,Hamstrings,Alternating clean from the floor
7310,Single Arm Dumbbell Bird Dog Row,https://youtu.be/O1mck-Oil5Y,,Intermediate,Back,Latissimus Dorsi,Rectus Abdominis,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Dumbbell,Bird-Dog Row (Unilateral),Lats,Abs,Row performed in bird-dog position for core engagement
7311,Single Arm Kettlebell Bottoms Up Half Kneeling Windmill,https://youtu.be/U6kn-AypL7c,,Advanced,Abdominals,Obliques,Rectus Abdominis,Core,Unilateral,Grinds,2025-08-10 01:02:44.550093+00,Kettlebell,Half-Kneeling Windmill (Bottoms-Up Kettlebell),Obliques,Abs,Windmill variation with bottoms-up kettlebell for stability
7312,Alternating Single Arm Kettlebell Half Kneeling Around the World High Catch,,,Intermediate,Abdominals,Rectus Abdominis,,Core,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Kettlebell,Half-Kneeling Around the World (High Catch),Abs,,Dynamic core movement with overhead kettlebell path
7313,Double Dumbbell Renegade Row,https://youtu.be/U_kv9LRu6_I?si=o6wONfSHOO4nrgpy,https://youtu.be/4qEIChzM4ZA,Intermediate,Back,Latissimus Dorsi,,Upper Body,Unilateral,Bodybuilding,2025-08-10 01:02:44.550093+00,Dumbbell,Renegade Row,Lats,,Plank position row with dumbbells
7314,Single Arm Barbell Overhead Toe Balance Squat,,,Expert,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Lower Body,Unilateral,Balance,2025-08-10 01:02:44.550093+00,Barbell,Overhead Squat (Toe Balance),Quads,Glutes,Overhead squat with balance challenge on toes
7315,Barbell Overhead Toe Balance Squat,,,Advanced,Quadriceps,Quadriceps Femoris,Gluteus Maximus,Lower Body,Bilateral,Balance,2025-08-10 01:02:44.550093+00,Barbell,Overhead Squat (Toe Balance),Quads,Glutes,Same as unilateral but bilateral stance
7316,Ring Kneeling Rollout,https://youtu.be/LMQIG45Wwd8,,Intermediate,Abdominals,Rectus Abdominis,Latissimus Dorsi,Core,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Gymnastic Rings,Kneeling Ab Rollout (Rings),Abs,Lats,Rollout using rings for instability
7317,Single Arm Ring Kneeling Rollout,,,Advanced,Abdominals,Rectus Abdominis,Latissimus Dorsi,Core,Unilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Gymnastic Rings,Single-Arm Kneeling Ab Rollout (Rings),Abs,Lats,Unilateral rollout increasing core challenge
7318,Ring Standing Rollout,https://youtu.be/or7xH0BirKw?si=5oL6x2NsxvCfWaBo,,Advanced,Abdominals,Rectus Abdominis,Latissimus Dorsi,Core,Bilateral,Calisthenics,2025-08-10 01:02:44.550093+00,Gymnastic Rings,Standing Ab Rollout (Rings),Abs,Lats,Advanced rollout from standing position
7319,Single Arm Landmine Shoulder Press,https://youtu.be/5Cs27w8WVz4,https://youtu.be/x071zV-Bo2E,Intermediate,Shoulders,Anterior Deltoids,,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Landmine,Single-Arm Landmine Press,Shoulders,,Press using landmine attachment
7320,Alternating Single Arm Landmine Shoulder Press,https://youtu.be/owbzzfb-0PQ,,Intermediate,Shoulders,Anterior Deltoids,,Upper Body,Unilateral,Unsorted*,2025-08-10 01:02:44.550093+00,Landmine,Alternating Landmine Press,Shoulders,,Alternating press with landmine
7321,Single Arm Kettlebell Bent Press,https://youtu.be/xO7fmvTpy3M,https://youtu.be/cFmSd61PPTI,Intermediate,Shoulders,Anterior Deltoids,Triceps Brachii,Full Body,Unilateral,Grinds,2025-08-10 01:02:44.550093+00,Kettlebell,Kettlebell Bent Press,Shoulders,Triceps,Old-time strongman move combining hip hinge and press
